"ID","Preferred Foot","Position","Height","Weight","Crossing","Finishing","HeadingAccuracy","ShortPassing","Volleys","Dribbling","Curve","FKAccuracy","LongPassing","BallControl","Acceleration","SprintSpeed","Agility","Reactions","Balance","ShotPower","Jumping","Stamina","Strength","LongShots","Aggression","Interceptions","Positioning","Vision","Composure","Marking","StandingTackle","SlidingTackle"
226438,"Right","LB","5'11","154lbs",50,32,56,47,28,60,31,33,28,55,61,53,67,55,55,31,57,71,64,29,68,56,45,32,39,54,60,63
245382,"Left","GK","5'11","165lbs",11,9,14,39,10,9,14,14,30,17,20,31,29,50,48,33,61,19,49,10,22,19,8,30,41,10,15,14
237703,"Right","CM","5'9","174lbs",42,48,49,59,41,53,40,40,59,59,67,69,72,55,66,60,59,62,65,61,68,56,51,56,47,43,44,42
238983,"Right","ST","6'0","185lbs",52,61,53,50,41,57,37,24,28,58,71,70,67,50,70,55,67,54,73,46,45,13,52,35,39,20,28,18
244615,"Left","LM","5'6","137lbs",62,33,59,70,44,57,46,45,63,48,61,63,61,59,89,58,55,68,35,40,38,41,57,46,42,46,53,59
244360,"Right","CB","6'2","161lbs",26,26,45,30,30,32,22,23,28,43,60,70,41,48,55,35,68,54,77,19,64,52,21,35,46,59,62,58
240779,"Right","RW","5'10","154lbs",58,66,43,57,51,64,49,46,45,69,55,55,58,47,58,69,48,36,50,42,33,23,53,49,51,47,34,33
242315,"Right","GK","6'1","170lbs",11,9,13,28,20,9,24,11,30,19,50,64,41,64,31,37,61,17,27,9,39,28,7,30,40,20,13,14
244107,"Right","GK","6'0","150lbs",11,9,14,23,8,10,15,13,23,14,34,38,27,41,35,25,54,22,47,9,23,13,8,44,45,11,12,13
137356,"Right","GK","6'1","181lbs",18,15,14,36,15,11,20,12,23,20,42,40,42,51,43,23,53,32,54,13,32,19,13,45,50,15,13,19
239500,"Right","GK","6'1","192lbs",7,4,7,22,4,6,9,8,23,19,21,17,36,43,23,34,47,18,64,7,29,14,4,23,24,8,12,9
238733,"Right","ST","6'0","165lbs",41,56,54,56,43,52,35,33,53,58,63,70,69,50,64,62,77,79,61,58,58,30,56,52,49,26,36,20
246157,"Right","CB","6'3","187lbs",31,25,66,35,28,31,29,26,25,28,58,63,41,49,33,41,62,63,84,26,46,52,30,30,41,57,59,56
242318,"Right","LM","5'10","150lbs",46,51,41,51,45,61,50,39,53,57,82,74,80,46,73,45,58,57,45,47,37,24,53,53,57,28,31,34
243854,"Right","CB","6'2","181lbs",30,27,56,36,28,31,34,32,35,33,61,54,36,54,51,44,68,63,69,27,48,53,28,31,46,57,65,65
244878,"Right","GK","6'2","174lbs",12,9,11,29,5,9,13,11,27,10,48,35,32,57,34,21,41,24,58,6,23,8,5,34,25,5,10,12
232591,"Right","ST","6'0","170lbs",34,63,59,39,36,52,36,29,26,57,56,58,53,57,55,57,61,59,71,51,31,10,53,48,57,14,16,10
242831,"Right","RB","5'10","163lbs",55,30,50,51,30,65,41,38,31,56,67,59,59,59,65,24,62,59,59,26,55,56,58,41,40,45,61,63
202128,"Left","LB","5'9","154lbs",57,38,48,56,35,56,49,43,54,55,73,79,81,57,79,48,58,54,41,44,51,52,51,42,38,51,58,54
241552,"Right","LM","5'7","143lbs",43,50,36,61,35,59,41,36,57,56,80,72,72,53,79,54,58,57,42,33,38,22,53,52,57,36,38,43
220306,"Left","LW","6'2","165lbs",47,58,62,42,60,55,55,40,32,59,75,77,63,62,70,64,51,60,78,42,42,17,64,55,55,40,30,21
226450,"Right","GK","6'1","159lbs",18,15,21,26,13,17,20,16,24,18,42,41,36,49,68,16,54,27,48,11,24,14,18,47,26,15,15,19
236946,"Right","LB","5'9","165lbs",45,38,46,55,30,55,35,33,58,61,62,66,61,60,60,49,61,67,62,35,52,58,55,60,41,55,60,50
222867,"Left","LB","5'11","154lbs",51,23,43,46,23,49,27,29,35,48,73,70,62,56,66,26,61,60,63,29,52,50,43,36,45,54,69,63
241299,"Right","RCB","6'2","172lbs",30,16,48,29,26,26,21,27,24,29,48,65,35,48,54,32,70,69,77,25,45,55,28,33,45,70,62,56
242579,"Right","GK","6'4","194lbs",14,8,10,23,5,7,11,13,17,19,15,29,28,52,39,15,42,17,64,6,20,9,8,28,48,17,12,11
220564,"Right","GK","6'2","165lbs",14,20,18,22,15,19,15,16,20,20,33,33,25,54,53,21,41,27,39,17,18,22,14,27,39,19,19,16
221845,"Right","GK","6'3","154lbs",17,12,14,24,15,19,14,17,22,18,39,33,32,53,46,18,43,33,33,17,21,19,18,36,26,29,17,11
236437,"Right","CAM","5'6","154lbs",44,62,49,60,41,58,43,36,57,57,65,65,67,54,71,56,63,67,53,44,31,45,51,52,49,41,50,50
244885,"Right","CDM","5'10","163lbs",49,32,44,55,35,54,44,44,51,57,67,66,61,64,69,60,57,73,58,42,65,57,32,49,55,51,53,54
241046,"Right","ST","5'3","130lbs",46,60,54,52,45,52,43,42,39,55,74,77,70,64,89,54,69,53,42,55,36,24,58,51,59,29,26,25
245142,"Right","RM","5'9","159lbs",45,42,40,68,46,61,46,47,65,60,68,63,65,53,71,56,57,48,56,41,41,28,42,59,54,39,33,41
233367,"Right","RM","5'10","152lbs",59,45,49,59,50,64,48,42,55,59,64,62,57,45,69,59,59,64,52,49,35,29,40,58,52,30,38,37
240791,"Right","GK","6'2","174lbs",13,8,14,24,8,7,12,14,23,19,31,31,26,52,38,24,48,18,57,9,25,12,8,40,38,21,13,14
225176,"Left","LB","6'0","176lbs",28,20,53,42,31,36,25,26,27,40,80,84,47,65,66,45,84,65,59,21,60,57,24,23,50,53,64,61
242584,"Right","LM","5'7","150lbs",61,50,40,53,47,62,58,41,54,60,69,66,69,58,73,49,51,61,54,47,37,56,51,53,50,51,55,53
240025,"Right","CM","5'9","159lbs",55,31,28,65,51,56,52,41,63,61,72,69,72,55,85,58,45,66,46,46,64,40,42,53,48,50,55,55
242841,"Left","RW","5'8","139lbs",30,58,44,46,50,64,45,31,39,54,90,91,91,48,75,56,54,51,38,45,34,19,49,50,48,29,11,13
227738,"Right","CB","6'3","194lbs",29,18,51,40,24,26,28,26,39,42,56,59,39,51,42,34,74,58,75,19,45,54,31,33,54,58,57,63
236955,"Right","ST","6'0","168lbs",28,63,51,45,36,48,42,25,29,51,92,91,69,47,58,53,64,60,58,43,23,14,56,46,42,32,14,12
238491,"Right","ST","6'0","161lbs",38,59,57,47,44,53,41,30,39,52,78,75,66,51,57,58,68,58,69,45,59,16,54,50,48,20,20,19
242587,"Right","CAM","5'7","141lbs",55,47,36,63,46,56,50,53,57,57,65,58,68,58,75,44,53,49,35,41,41,24,51,63,53,36,33,24
241821,"Right","ST","6'2","168lbs",49,59,52,56,62,53,47,45,45,57,73,71,61,57,56,56,59,55,57,58,34,18,51,52,48,14,19,15
228510,"Right","ST","6'4","194lbs",29,60,63,49,45,57,29,30,30,54,53,53,45,48,41,58,69,62,86,46,56,23,58,55,57,32,21,22
231582,"Right","ST","5'9","165lbs",47,57,51,53,34,54,35,34,40,54,77,75,78,50,74,51,72,36,75,43,43,18,59,41,52,39,21,19
235166,"Left","LB","5'5","143lbs",58,38,40,52,32,58,56,47,50,56,72,72,77,45,79,45,73,67,58,36,60,54,48,53,59,56,54,56
241566,"Left","LB","5'10","159lbs",61,27,49,50,32,68,34,34,49,55,60,59,50,58,67,31,59,61,57,27,65,51,44,41,48,60,61,60
245150,"Right","ST","5'10","154lbs",41,66,61,46,41,54,44,39,39,56,62,63,58,55,69,56,66,58,48,56,30,14,52,53,46,19,14,20
243871,"Right","CM","5'10","143lbs",57,54,48,63,49,62,61,50,61,64,61,51,58,57,61,55,57,32,37,46,50,29,55,61,63,29,52,55
236960,"Right","CM","5'9","157lbs",59,44,44,66,50,56,53,49,59,61,64,62,68,53,74,52,62,54,47,51,52,54,45,53,54,58,52,43
243872,"Right","ST","5'10","150lbs",43,56,63,55,41,55,47,43,42,56,60,55,58,61,69,54,63,50,47,55,30,22,60,57,55,15,20,20
236961,"Right","ST","5'11","172lbs",39,58,52,54,39,49,43,36,43,57,64,56,59,61,62,56,61,65,66,57,28,15,57,55,57,15,16,21
244642,"Right","RW","5'7","154lbs",51,61,49,45,51,68,45,41,40,64,75,69,63,43,74,76,41,46,50,43,30,25,47,48,51,18,28,31
245410,"Right","CB","5'10","163lbs",27,23,57,36,34,32,26,35,38,44,57,56,47,51,68,46,65,55,53,25,48,52,25,30,43,57,72,67
243363,"Right","LB","5'8","150lbs",53,49,42,55,39,60,42,35,47,57,75,73,67,52,75,53,60,75,48,35,49,53,53,53,50,57,50,53
244899,"Right","CDM","5'11","168lbs",49,34,55,68,32,60,43,48,62,60,60,64,54,53,63,51,57,46,77,37,64,47,34,45,44,48,57,66
224421,"Right","CM","6'4","183lbs",48,38,61,63,44,54,50,49,60,61,52,51,51,59,46,56,32,63,82,48,63,53,42,51,57,55,58,56
243878,"Right","GK","6'2","174lbs",10,6,11,20,5,9,10,11,24,12,28,33,29,54,40,23,67,24,68,5,28,10,6,29,41,7,8,13
207528,"Right","GK","6'1","165lbs",13,14,14,25,19,14,15,20,22,19,34,27,38,60,44,22,56,27,51,12,35,19,7,32,49,29,20,12
226728,"Left","LCB","6'0","165lbs",53,37,58,56,35,60,57,30,55,57,51,56,61,54,53,52,65,71,68,46,50,54,33,58,56,57,57,56
242600,"Right","CM","6'1","163lbs",38,47,49,60,45,56,37,37,54,61,73,70,71,61,67,48,70,64,57,44,56,46,59,59,53,57,48,46
237225,"Left","CB","5'11","165lbs",28,26,55,49,29,43,32,33,51,49,64,69,48,53,74,51,76,69,62,41,66,57,28,31,47,59,53,52
237737,"Right","ST","6'0","152lbs",35,67,60,50,49,55,43,32,36,56,57,49,54,59,72,56,69,56,39,52,29,19,56,50,47,20,17,19
242346,"Left","CM","5'7","146lbs",55,40,60,63,40,57,43,42,61,58,66,68,56,62,77,62,59,64,48,35,60,48,55,54,57,40,48,58
243626,"Right","CB","6'2","185lbs",20,50,60,32,47,45,20,23,23,47,61,62,62,46,52,52,73,56,86,46,63,52,53,28,38,53,56,54
228779,"Right","CB","6'2","172lbs",18,19,63,47,27,37,25,23,40,56,46,55,51,42,52,42,66,31,68,31,64,56,20,24,46,57,55,52
242603,"Left","CB","6'6","187lbs",22,24,61,52,30,27,26,30,45,31,52,52,31,44,32,38,70,51,85,25,52,46,24,48,51,54,64,56
243371,"Right","ST","6'0","154lbs",31,59,50,49,47,58,38,34,32,59,74,75,72,45,65,58,68,55,58,54,44,15,56,50,44,30,22,20
213676,"Right","GK","6'6","181lbs",15,12,17,24,12,15,18,13,26,23,22,25,33,53,60,21,56,32,71,14,25,19,12,33,44,17,13,16
242092,"Right","RW","5'9","154lbs",48,55,36,58,49,59,46,40,54,57,81,79,67,41,80,59,66,60,55,53,55,36,56,54,51,35,34,35
244140,"Right","RM","5'10","152lbs",61,48,43,55,52,65,54,44,54,64,67,65,69,46,69,51,62,49,51,41,39,22,44,42,48,33,26,24
243885,"Right","LW","5'8","146lbs",47,57,54,49,44,64,34,29,33,53,74,72,59,54,69,65,57,53,49,54,35,19,60,49,46,14,15,18
242094,"Right","CAM","6'0","176lbs",56,51,49,59,38,59,35,39,58,58,69,67,57,53,63,48,64,69,68,41,63,45,54,55,48,52,32,38
238767,"Right","RCM","5'8","150lbs",47,45,44,63,44,58,45,40,52,58,62,65,56,49,78,46,54,50,49,38,35,29,58,61,58,37,38,39
239023,"Right","CAM","5'9","146lbs",50,42,45,60,35,57,46,38,58,60,71,69,72,52,71,54,63,70,60,45,48,27,47,59,59,32,37,34
212912,"Right","LB","6'0","154lbs",35,48,74,57,27,57,22,28,60,58,47,57,59,52,50,54,30,70,69,58,53,51,38,68,40,51,58,57
243121,"Left","LM","5'9","172lbs",58,41,41,51,31,58,52,34,46,57,79,75,81,56,77,35,73,56,46,34,41,51,58,49,46,31,44,45
245426,"Right","CB","6'1","172lbs",30,26,59,45,28,29,30,26,31,30,60,61,45,54,56,40,68,64,62,21,54,55,22,29,42,58,61,62
228019,"Right","ST","5'9","148lbs",28,57,49,52,57,53,44,34,53,52,73,76,76,57,73,58,75,66,65,52,68,34,55,44,45,23,32,33
241332,"Right","CDM","5'9","148lbs",43,38,49,58,31,49,44,47,57,53,73,77,74,58,73,56,77,58,56,44,60,57,35,55,32,60,59,58
245428,"Left","LB","5'10","159lbs",55,26,49,53,21,56,47,36,41,54,67,66,72,52,71,35,58,53,52,28,61,56,37,39,41,58,60,62
245940,"Right","ST","6'2","185lbs",30,55,54,51,47,56,33,28,32,57,68,67,57,54,47,59,62,56,73,46,31,17,56,51,51,18,17,16
246196,"Right","LB","6'0","194lbs",57,57,56,51,50,54,39,36,46,56,57,60,52,53,55,56,67,62,81,59,80,56,53,47,52,53,56,60
233142,"Right","RB","5'10","161lbs",59,48,57,60,53,55,35,36,49,57,54,56,59,57,56,48,64,54,64,51,55,54,52,51,52,51,60,58
243126,"Right","RB","5'8","141lbs",47,31,37,55,34,55,39,31,42,52,71,69,69,50,78,41,61,67,41,37,57,56,48,49,49,57,57,60
244662,"Right","RW","6'0","165lbs",60,59,50,60,50,57,55,64,54,60,69,67,66,45,62,64,50,67,56,55,33,25,50,52,50,24,40,40
231351,"Right","GK","6'2","190lbs",17,8,12,29,8,13,15,13,28,35,23,26,22,44,35,22,60,24,64,9,29,9,4,46,46,11,9,13
235703,"Right","ST","5'10","165lbs",52,56,47,63,51,59,43,43,58,59,62,68,63,57,67,53,54,58,63,47,45,35,60,59,56,30,43,43
238775,"Right","RM","5'7","119lbs",47,52,37,60,47,58,43,38,53,60,68,69,80,47,94,59,48,75,29,40,33,22,53,53,59,42,27,26
241335,"Right","CDM","5'8","141lbs",40,46,45,62,34,58,45,34,57,60,60,83,75,55,81,57,60,63,35,52,59,54,55,60,41,58,56,55
244919,"Right","CB","5'11","165lbs",25,19,59,54,23,24,24,21,28,55,54,63,45,50,65,39,72,60,55,20,55,55,22,33,40,53,61,58
239800,"Right","RB","5'9","152lbs",52,32,45,57,30,54,31,28,44,52,72,71,66,60,78,38,58,58,54,29,55,58,44,38,46,56,57,53
244920,"Left","LM","5'11","165lbs",60,56,33,59,41,55,42,30,54,57,69,60,59,50,65,50,40,53,55,30,28,21,56,57,49,30,21,20
240059,"Right","LW","5'9","150lbs",54,45,38,59,43,61,53,45,52,57,76,75,72,52,70,50,57,49,47,41,51,28,53,56,57,30,31,34
234177,"Right","ST","5'11","176lbs",29,58,47,45,54,58,45,29,42,57,78,79,75,49,76,60,56,55,64,54,29,17,51,42,48,27,16,17
244417,"Right","GK","6'4","181lbs",12,8,14,22,7,8,10,9,20,18,27,36,32,51,33,25,58,19,70,13,31,12,8,28,22,15,14,13
239042,"Right","CM","5'10","148lbs",42,49,42,65,32,52,63,55,62,55,59,61,65,55,67,62,63,66,62,58,65,42,53,57,52,46,47,50
230083,"Right","ST","5'7","146lbs",32,68,46,39,45,52,38,28,38,60,75,68,61,45,61,58,61,49,59,48,27,10,58,43,48,24,10,14
210119,"Right","GK","6'0","201lbs",18,19,13,38,12,16,13,17,24,24,60,42,46,47,33,21,57,36,76,15,30,17,19,11,25,16,12,11
225991,"Right","LB","5'9","143lbs",54,29,47,64,32,51,37,40,52,52,56,74,76,52,79,49,76,75,53,30,54,52,34,50,40,55,53,51
235975,"Right","RM","5'8","170lbs",49,62,53,47,44,60,32,32,47,59,74,70,69,56,71,55,68,54,67,49,47,19,59,47,42,58,16,13
244167,"Right","CDM","5'9","168lbs",48,30,50,62,32,51,42,43,56,55,54,58,58,57,69,48,60,57,58,45,55,58,50,53,57,59,59,59
240328,"Left","LWB","5'10","154lbs",56,44,38,54,39,57,53,62,51,55,75,73,60,57,51,48,55,59,56,50,58,55,54,42,39,54,56,54
240584,"Right","GK","6'1","176lbs",14,5,10,20,9,6,11,12,25,12,28,24,37,53,41,17,64,16,49,5,23,9,4,36,42,13,14,12
194248,"Right","CF","5'8","159lbs",66,55,46,68,45,64,62,69,62,66,34,43,64,60,69,51,33,49,63,64,45,62,50,68,58,28,41,36
243913,"Right","ST","5'11","154lbs",43,56,49,53,51,60,53,35,47,51,69,67,65,54,63,61,63,72,60,56,45,27,57,58,55,36,19,20
236234,"Right","ST","6'0","154lbs",30,59,59,44,41,51,38,37,26,53,61,64,62,43,59,63,66,50,65,45,41,17,69,42,48,21,11,16
239562,"Left","LM","5'7","154lbs",45,34,60,60,46,59,45,48,58,58,68,70,65,55,77,58,60,58,46,40,58,43,57,58,44,31,44,53
241866,"Right","CB","5'10","181lbs",45,34,48,60,30,53,40,41,54,52,65,55,54,50,58,51,83,53,69,40,67,54,38,40,43,55,54,52
182474,"Right","GK","6'4","176lbs",8,10,20,7,16,16,18,21,9,22,55,54,58,59,35,24,41,28,26,19,13,12,16,11,56,13,20,24
201419,"Right","ST","6'5","192lbs",33,58,61,52,52,51,45,37,37,57,54,65,44,47,41,57,62,73,79,52,47,24,58,52,53,25,18,17
240331,"Right","LS","6'1","161lbs",34,55,57,42,37,58,33,25,28,57,78,80,61,45,63,58,57,58,62,56,27,13,55,45,46,14,18,15
242124,"Right","CDM","5'9","152lbs",42,37,39,57,46,52,41,43,51,58,62,53,66,58,73,57,60,70,60,52,64,59,43,51,48,51,58,56
242637,"Right","LM","5'8","146lbs",55,43,40,58,35,59,53,39,52,58,80,67,79,52,83,48,63,60,50,46,59,35,52,50,52,36,44,41
219854,"Left","GK","6'1","190lbs",17,18,14,31,16,13,19,20,26,26,35,33,34,53,50,21,57,20,62,16,26,11,10,19,39,22,14,13
231630,"Right","CAM","6'0","161lbs",51,47,56,56,49,59,70,58,63,58,68,79,59,60,56,65,73,67,70,58,79,23,38,57,55,46,26,29
233678,"Right","CB","6'1","176lbs",34,30,55,50,35,31,30,28,54,42,73,70,63,55,50,38,55,63,77,27,51,54,42,33,52,58,60,54
239566,"Right","CDM","5'10","165lbs",48,29,44,63,27,53,39,33,55,58,72,60,66,54,74,46,72,71,55,32,59,53,47,41,48,52,59,55
242638,"Right","RM","6'2","148lbs",58,56,52,56,43,60,45,35,51,59,66,73,49,43,47,51,64,51,40,41,45,23,56,52,50,31,41,36
244942,"Left","ST","6'3","176lbs",23,60,63,45,43,52,31,31,29,55,51,57,50,56,48,59,62,56,76,49,66,18,58,41,55,20,25,18
245454,"Left","LB","5'11","176lbs",46,32,52,56,23,46,28,27,41,52,67,59,49,51,56,40,59,55,58,28,56,58,40,37,44,56,61,62
228047,"Right","RM","5'11","161lbs",46,52,49,53,46,59,68,65,50,56,71,78,68,65,62,51,60,81,68,52,54,55,58,52,52,21,52,53
244688,"Right","CB","6'0","179lbs",22,17,48,29,30,30,31,28,22,31,65,65,49,47,58,34,81,68,82,25,70,55,30,31,40,55,59,57
242385,"Right","ST","6'1","170lbs",32,64,54,42,48,50,42,31,27,53,71,69,64,60,58,54,66,52,64,57,40,18,54,45,59,26,17,14
229586,"Right","GK","6'0","168lbs",21,16,18,29,14,15,17,13,21,17,42,47,48,54,44,19,68,41,59,15,26,19,20,30,38,10,17,14
205267,"Right","GK","6'1","176lbs",13,10,20,35,12,15,11,10,32,24,64,62,64,56,68,38,72,41,62,12,15,15,13,25,39,12,11,13
222931,"Left","LB","5'10","154lbs",58,22,55,36,28,57,45,29,31,54,67,69,63,53,57,66,66,62,69,20,57,57,44,31,73,59,61,59
232403,"Left","LB","5'9","157lbs",54,20,51,48,28,53,33,31,45,55,74,70,72,53,83,23,55,64,45,29,48,55,41,47,38,56,60,53
228052,"Right","ST","5'10","176lbs",47,54,50,57,54,58,53,52,53,57,59,80,81,56,71,62,62,61,64,55,58,33,54,57,52,30,24,32
244692,"Right","CM","5'11","152lbs",51,45,42,65,37,57,41,37,64,58,69,63,68,54,67,52,51,65,58,41,54,53,45,56,63,49,48,46
243669,"Left","ST","5'9","137lbs",40,58,53,49,55,59,51,34,40,56,75,73,67,54,75,59,63,66,50,50,32,21,55,45,54,15,17,17
243670,"Right","CM","5'9","139lbs",53,50,43,60,50,57,52,51,58,61,63,63,65,57,79,55,50,71,45,48,51,43,51,58,56,47,49,47
233687,"Right","CB","6'1","163lbs",26,19,57,44,27,29,31,28,47,38,58,58,52,49,57,46,67,55,68,24,56,50,26,31,44,68,59,54
242391,"Right","GK","6'0","165lbs",14,9,11,33,8,11,13,11,28,23,34,24,25,49,52,29,63,24,49,6,23,14,9,47,46,7,11,10
246234,"Left","LM","5'9","154lbs",57,57,39,60,51,60,45,41,53,63,61,67,50,43,71,67,44,54,53,40,29,17,54,47,51,34,32,27
233948,"Right","LM","5'10","150lbs",41,56,54,57,56,53,32,42,52,51,71,70,66,51,68,56,61,75,60,57,54,23,58,43,52,35,53,52
241884,"Left","LWB","6'0","165lbs",55,37,60,46,25,47,23,24,43,60,66,68,50,58,61,47,68,66,69,38,53,47,42,35,41,61,60,56
176860,"Right","GK","6'2","194lbs",23,18,28,43,19,14,13,20,35,29,19,15,46,43,35,24,58,33,67,17,44,18,17,39,40,9,13,13
245724,"Left","LM","5'7","154lbs",61,59,40,58,49,64,51,46,56,61,62,63,54,34,81,62,48,51,46,43,31,21,51,49,50,34,30,32
225245,"Right","ST","5'10","165lbs",57,57,59,54,43,59,53,41,30,58,73,72,70,55,79,56,70,70,60,52,35,19,48,56,45,22,20,16
244957,"Right","LB","5'9","154lbs",57,35,41,56,26,56,28,26,52,52,75,78,76,50,72,35,66,80,60,29,51,51,38,46,54,52,55,51
245214,"Right","CM","5'9","159lbs",48,33,44,63,38,58,35,39,58,62,73,70,65,54,73,54,67,75,62,45,49,47,46,54,45,38,54,48
210911,"Right","CDM","5'5","137lbs",43,32,48,59,42,56,38,41,55,57,64,62,65,55,72,49,56,54,65,36,53,56,48,54,55,56,58,57
229087,"Right","RB","6'2","174lbs",52,28,56,53,25,51,35,27,47,53,63,61,57,53,56,41,66,69,66,23,54,55,36,36,53,56,60,57
237279,"Right","CM","5'10","152lbs",49,45,48,63,54,59,52,53,59,60,64,59,68,55,66,58,55,54,62,59,58,39,50,58,52,50,47,45
237535,"Right","CM","5'10","146lbs",32,40,48,67,25,62,42,39,62,66,57,60,63,51,71,46,61,52,56,47,50,55,31,48,55,59,66,62
237536,"Right","CM","6'0","161lbs",41,39,52,66,41,57,41,48,62,59,67,63,60,63,63,67,65,56,54,48,60,45,49,48,52,49,50,55
228577,"Right","CM","5'8","139lbs",56,42,58,66,56,56,62,56,61,60,62,50,61,57,83,62,58,55,36,44,51,26,56,59,62,44,56,52
224482,"Right","RB","6'0","148lbs",57,20,60,49,25,38,53,25,34,43,60,63,52,51,63,38,69,65,72,22,53,53,36,28,42,65,63,59
233442,"Right","RB","5'10","159lbs",49,37,44,46,29,50,43,34,30,52,74,78,55,58,65,33,62,65,63,35,58,56,49,44,48,52,54,56
239330,"Left","RM","5'9","152lbs",55,51,40,54,50,67,57,47,51,60,68,67,78,46,76,45,34,45,44,44,38,21,47,52,50,23,30,25
242658,"Right","LB","5'9","143lbs",50,22,54,52,26,46,35,30,40,54,68,66,57,49,71,42,78,65,57,34,50,56,39,39,45,59,58,54
229347,"Right","RM","5'10","128lbs",55,45,44,55,49,70,50,45,55,64,68,67,61,50,76,63,43,35,30,46,38,19,42,56,50,24,41,41
190179,"Right","GK","6'2","174lbs",16,13,11,29,14,11,16,11,30,23,38,34,47,51,50,16,58,18,64,12,32,17,12,31,49,9,12,17
239332,"Right","CAM","5'9","148lbs",52,51,38,54,55,66,53,48,51,62,69,55,75,50,77,48,34,47,40,47,35,23,48,56,49,26,32,24
243174,"Right","RM","5'9","150lbs",60,42,30,57,36,60,40,34,56,60,65,62,52,47,75,54,36,61,67,32,57,18,44,58,49,34,21,29
243943,"Right","CM","5'9","154lbs",56,53,48,66,38,57,49,48,62,65,61,64,60,48,60,63,62,56,49,56,55,46,48,54,39,54,44,45
193512,"Right","GK","6'1","181lbs",25,12,20,37,11,16,15,9,38,15,48,41,32,64,55,29,69,42,57,13,20,26,16,18,57,14,14,13
245481,"Right","RB","5'7","137lbs",55,23,49,52,19,58,30,35,49,57,72,75,60,53,72,26,60,60,49,24,50,56,46,41,40,54,56,56
244458,"Right","GK","6'2","176lbs",8,6,9,18,7,17,11,8,9,12,32,40,35,48,38,20,62,32,69,6,14,12,6,25,49,6,14,11
245994,"Left","CAM","5'11","154lbs",52,51,44,61,42,56,44,50,63,58,62,61,61,55,62,59,54,47,45,44,52,52,51,58,49,47,49,43
242411,"Right","CM","5'11","163lbs",61,52,57,61,48,58,53,51,56,60,71,71,73,56,72,59,62,55,53,51,67,57,57,51,51,58,58,60
240620,"Right","ST","5'9","176lbs",31,57,55,51,38,56,43,30,47,57,72,74,64,53,79,60,60,68,62,49,50,19,57,48,53,16,12,17
233197,"Right","ST","6'1","183lbs",50,54,61,56,51,57,48,49,52,51,55,47,61,49,62,56,66,70,88,57,59,42,62,54,56,27,49,48
236525,"Left","CB","5'11","154lbs",48,25,57,40,26,41,35,24,34,47,54,55,52,48,55,37,68,62,69,21,62,52,41,32,52,59,57,59
246253,"Right","LM","5'7","139lbs",54,52,51,64,44,57,53,60,56,54,63,59,58,59,60,63,58,52,37,50,51,45,58,53,41,47,48,57
243950,"Right","RW","5'9","163lbs",56,54,42,61,48,60,52,45,55,61,69,68,64,52,72,59,57,65,54,46,47,24,53,54,59,23,31,40
245230,"Right","GK","6'2","170lbs",14,8,12,16,5,10,11,12,17,15,21,26,26,40,53,19,52,27,56,7,18,9,5,21,25,9,14,13
244975,"Right","GK","6'4","194lbs",15,10,11,27,10,8,12,13,31,16,26,23,22,42,20,21,31,17,41,7,18,11,8,41,28,9,12,9
230896,"Right","RB","6'1","168lbs",55,41,46,57,36,51,51,52,47,51,63,68,57,55,56,54,68,73,62,52,54,47,40,38,38,58,58,54
241649,"Right","GK","6'3","192lbs",13,10,11,24,7,11,13,12,16,11,20,33,24,41,29,22,34,18,56,14,27,16,10,35,31,10,13,10
225778,"Left","LB","5'8","150lbs",58,45,45,59,37,60,44,31,39,61,74,71,66,59,74,46,38,67,53,36,26,44,44,47,38,60,53,52
242162,"Right","RW","5'9","154lbs",58,53,39,57,45,60,47,45,48,60,79,75,77,49,70,52,56,58,43,37,35,29,52,48,51,46,32,29
243442,"Right","RCB","6'0","170lbs",50,30,61,57,28,56,30,31,46,39,67,64,69,56,55,41,72,57,67,33,63,52,36,37,39,49,59,57
224499,"Right","RB","6'1","165lbs",55,35,50,54,24,51,21,28,48,55,60,59,46,50,62,37,72,59,66,19,43,54,59,46,55,57,60,63
231924,"Left","CB","6'2","187lbs",49,27,45,55,27,43,31,28,58,51,65,53,51,52,34,43,70,55,76,24,51,54,45,43,42,59,57,58
244212,"Right","CDM","5'11","161lbs",48,30,48,65,29,53,32,35,58,52,66,64,65,56,60,50,58,64,69,34,58,44,33,52,56,58,59,58
243701,"Right","RCB","6'4","172lbs",24,20,54,44,22,27,26,23,30,39,56,55,41,47,38,35,69,54,79,24,54,48,32,28,44,58,59,59
244725,"Right","CM","6'0","161lbs",47,32,59,69,36,54,45,47,65,60,55,55,59,60,63,56,57,36,57,36,61,57,40,52,47,57,65,67
176631,"Right","GK","6'3","190lbs",12,15,13,30,11,13,14,10,35,18,39,37,52,47,32,15,56,30,64,15,32,23,15,28,45,11,20,18
243959,"Right","CB","6'0","170lbs",42,34,45,62,37,59,50,38,59,61,74,67,67,49,71,50,72,64,65,42,64,56,38,50,43,55,59,53
183031,"Right","GK","6'2","152lbs",13,14,20,44,17,24,19,14,43,13,50,52,57,57,61,15,66,36,64,15,36,12,13,54,65,28,23,28
232696,"Right","LM","5'8","161lbs",57,49,40,55,25,62,39,26,45,60,72,67,71,54,72,47,56,74,76,42,54,48,49,42,48,50,61,58
